Performing system checks...

System check identified no issues (0 silenced).
June 10, 2015 - 17:33:43
Django version 1.8.2, using settings 'BGPInspector.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.
         258486 function calls (251489 primitive calls) in 355.578 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       91    0.000    0.000    0.000    0.000 posixpath.py:139(basename)
        4    0.000    0.000    0.000    0.000 posixpath.py:148(dirname)
        6    0.000    0.000    0.000    0.000 posixpath.py:321(normpath)
        6    0.000    0.000    0.000    0.000 posixpath.py:358(abspath)
      273    0.000    0.000    0.000    0.000 posixpath.py:38(_get_sep)
        1    0.000    0.000    0.000    0.000 posixpath.py:49(normcase)
        6    0.000    0.000    0.000    0.000 posixpath.py:61(isabs)
      172    0.001    0.000    0.001    0.000 posixpath.py:71(join)
        1    0.000    0.000    0.000    0.000 pprint.py:101(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:71(_safe_key)
        1    0.000    0.000    0.000    0.000 proxy.py:4(<module>)
        1    0.000    0.000    0.000    0.000 proxy.py:9(OrderWrt)
        1    0.000    0.000    0.000    0.000 python.py:16(Serializer)
        1    0.000    0.000    0.000    0.000 python.py:5(<module>)
        1    0.000    0.000    0.000    0.000 query.py:1047(InstanceCheckMeta)
        1    0.000    0.000    0.000    0.000 query.py:1052(EmptyQuerySet)
        1    0.000    0.000    0.000    0.000 query.py:1062(ValuesQuerySet)
        2    0.000    0.000    0.000    0.000 query.py:110(__init__)
        1    0.000    0.000    0.000    0.000 query.py:1213(ValuesListQuerySet)
        1    0.000    0.000    0.000    0.000 query.py:1251(RawQuerySet)
        1    0.000    0.000    0.000    0.000 query.py:1373(Prefetch)
        1    0.000    0.000    0.000    0.000 query.py:1656(RelatedPopulator)
        1    0.000    0.000    0.000    0.000 query.py:2080(JoinPromoter)
        2    0.000    0.000    0.000    0.000 query.py:246(clone)
        1    0.000    0.000    0.096    0.096 query.py:3(<module>)
        1    0.000    0.000    0.000    0.000 query.py:47(RawQuery)
        1    0.000    0.000    0.000    0.000 query.py:48(QuerySet)
        4    0.000    0.000    0.000    0.000 query.py:53(__init__)
        1    0.000    0.000    0.088    0.088 query.py:8(<module>)
        2    0.000    0.000    0.000    0.000 query.py:874(using)
        2    0.000    0.000    0.000    0.000 query.py:939(_clone)
        1    0.000    0.000    0.000    0.000 query.py:99(Query)
        1    0.000    0.000    0.000    0.000 query_utils.py:116(DeferredAttribute)
        1    0.000    0.000    0.000    0.000 query_utils.py:24(InvalidQuery)
        1    0.000    0.000    0.000    0.000 query_utils.py:31(QueryWrapper)
        1    0.000    0.000    0.000    0.000 query_utils.py:43(Q)
        1    0.000    0.000    0.003    0.003 query_utils.py:7(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:16(Empty)
        1    0.000    0.000    0.000    0.000 queue.py:20(Full)
        1    0.000    0.000    0.000    0.000 queue.py:217(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:236(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:24(Queue)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.002    0.002 random.py:37(<module>)
        1    0.000    0.000    0.000    0.000 random.py:634(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:656(seed)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        2    0.000    0.000    0.000    0.000 random.py:84(__init__)
        1    0.000    0.000    0.000    0.000 random.py:93(seed)
      103    0.000    0.000    0.001    0.000 re.py:153(match)
        1    0.000    0.000    0.003    0.003 re.py:163(search)
      172    0.000    0.000    0.086    0.000 re.py:217(compile)
       18    0.000    0.000    0.000    0.000 re.py:235(escape)
      276    0.001    0.000    0.088    0.000 re.py:273(_compile)
       13    0.000    0.000    0.000    0.000 re.py:295(_compile_repl)
       13    0.000    0.000    0.000    0.000 re.py:312(_subx)
       19    0.000    0.000    0.000    0.000 re.py:318(filter)
        1    0.000    0.000    0.001    0.001 recorder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 recorder.py:22(Migration)
        1    0.000    0.000    0.000    0.000 recorder.py:28(Meta)
        1    0.000    0.000    0.001    0.001 recorder.py:9(MigrationRecorder)
        1    0.000    0.000    0.000    0.000 regex_helper.py:30(Choice)
        1    0.000    0.000    0.000    0.000 regex_helper.py:38(Group)
        1    0.000    0.000    0.000    0.000 regex_helper.py:44(NonCapture)
        1    0.000    0.000    0.000    0.000 regex_helper.py:7(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:1(<module>)
        5    0.000    0.000    0.000    0.000 registry.py:119(check_apps_ready)
        1    0.000    0.000    0.000    0.000 registry.py:126(check_models_ready)
        5    0.000    0.000    0.000    0.000 registry.py:133(get_app_configs)
        1    0.000    0.000    0.000    0.000 registry.py:15(Apps)
        1    0.000    0.000    0.000    0.000 registry.py:153(get_models)
        1    0.000    0.000    0.000    0.000 registry.py:2(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:20(CheckRegistry)
       10    0.000    0.000    0.000    0.000 registry.py:204(register_model)
        3    0.000    0.000    0.000    0.000 registry.py:22(__init__)
       13    0.000    0.000    0.000    0.000 registry.py:234(get_containing_app_config)
       12    0.000    0.000    0.000    0.000 registry.py:253(<lambda>)
        4    0.000    0.000    0.000    0.000 registry.py:255(get_registered_model)
       21    0.000    0.000    0.000    0.000 registry.py:26(register)
       12    0.000    0.000    0.000    0.000 registry.py:334(clear_cache)
       21    0.000    0.000    0.000    0.000 registry.py:45(inner)
        2    0.000    0.000    0.056    0.028 registry.py:58(populate)
        1    0.000    0.000    0.000    0.000 registry.py:9(Tags)
        9    0.000    0.000    0.000    0.000 registry.py:95(<genexpr>)
        2    0.000    0.000    0.000    0.000 registry.py:97(<listcomp>)
        1    0.000    0.000    0.001    0.001 related.py:1(<module>)
        1    0.000    0.000    0.000    0.000 related.py:100(RelatedField)
        1    0.000    0.000    0.000    0.000 related.py:1145(ManyRelatedObjectsDescriptor)
        3    0.000    0.000    0.000    0.000 related.py:1152(__init__)
        1    0.000    0.000    0.000    0.000 related.py:1203(ReverseManyRelatedObjectsDescriptor)
        7    0.000    0.000    0.000    0.000 related.py:1210(__init__)
        1    0.000    0.000    0.000    0.000 related.py:1266(ForeignObjectRel)
       12    0.000    0.000    0.000    0.000 related.py:1273(__init__)
        6    0.000    0.000    0.000    0.000 related.py:1301(related_model)
        9    0.000    0.000    0.000    0.000 related.py:1353(is_hidden)
        6    0.000    0.000    0.000    0.000 related.py:1373(get_accessor_name)
        1    0.000    0.000    0.000    0.000 related.py:1402(ManyToOneRel)
        9    0.000    0.000    0.000    0.000 related.py:1403(__init__)
        9    0.000    0.000    0.000    0.000 related.py:1421(set_field_name)
        1    0.000    0.000    0.000    0.000 related.py:1425(OneToOneRel)
        1    0.000    0.000    0.000    0.000 related.py:1434(ManyToManyRel)
        3    0.000    0.000    0.000    0.000 related.py:1435(__init__)
        3    0.000    0.000    0.000    0.000 related.py:1451(is_hidden)
        1    0.000    0.000    0.000    0.000 related.py:1471(ForeignObject)
        9    0.000    0.000    0.000    0.000 related.py:1482(__init__)
        9    0.000    0.000    0.001    0.000 related.py:1766(contribute_to_class)
        9    0.000    0.000    0.000    0.000 related.py:1770(contribute_to_related_class)
        1    0.000    0.000    0.000    0.000 related.py:1782(ForeignKey)
        9    0.000    0.000    0.000    0.000 related.py:1795(__init__)
        9    0.000    0.000    0.000    0.000 related.py:1919(get_attname)
        9    0.000    0.000    0.000    0.000 related.py:1922(get_attname_column)
        9    0.000    0.000    0.000    0.000 related.py:1957(contribute_to_related_class)
        1    0.000    0.000    0.000    0.000 related.py:2009(OneToOneField)
        3    0.000    0.000    0.002    0.001 related.py:2051(create_many_to_many_intermediary_model)
        1    0.000    0.000    0.000    0.000 related.py:2106(ManyToManyField)
        3    0.000    0.000    0.000    0.000 related.py:2115(__init__)
        3    0.000    0.000    0.000    0.000 related.py:2454(_get_m2m_db_table)
        7    0.000    0.000    0.002    0.000 related.py:2521(contribute_to_class)
        3    0.000    0.000    0.000    0.000 related.py:2553(contribute_to_related_class)
        7    0.000    0.000    0.000    0.000 related.py:2571(set_attributes_from_rel)
        2    0.000    0.000    0.000    0.000 related.py:2581(formfield)
       16    0.000    0.000    0.001    0.000 related.py:285(contribute_to_class)
        4    0.000    0.000    0.000    0.000 related.py:30(add_lazy_relation)
        4    0.000    0.000    0.000    0.000 related.py:302(resolve_related_class)
        9    0.000    0.000    0.000    0.000 related.py:333(set_attributes_from_rel)
       16    0.000    0.000    0.000    0.000 related.py:346(do_related_class)
        2    0.000    0.000    0.000    0.000 related.py:361(formfield)
        1    0.000    0.000    0.000    0.000 related.py:388(SingleRelatedObjectDescriptor)
        1    0.000    0.000    0.000    0.000 related.py:518(ReverseSingleRelatedObjectDescriptor)
        9    0.000    0.000    0.000    0.000 related.py:524(__init__)
        1    0.000    0.000    0.000    0.000 related.py:803(ForeignRelatedObjectsDescriptor)
        3    0.000    0.000    0.000    0.000 related.py:809(__init__)
       10    0.000    0.000    0.000    0.000 related.py:89(do_pending_lookups)
        1    0.000    0.000    0.022    0.022 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1115(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1133(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1145(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1255(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1264(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 request.py:1279(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1297(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1355(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1413(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1471(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1524(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:1581(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:2027(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2278(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:253(Request)
        1    0.000    0.000    0.000    0.000 request.py:29(UnreadablePostError)
        1    0.000    0.000    0.000    0.000 request.py:316(QueryDict)
        1    0.000    0.000    0.000    0.000 request.py:33(RawPostDataException)
        1    0.000    0.000    0.000    0.000 request.py:363(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:42(HttpRequest)
        1    0.000    0.000    0.000    0.000 request.py:541(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:560(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:577(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:581(HTTPRedirectHandler)
        1    0.000    0.000    0.007    0.007 request.py:68(<module>)
        1    0.000    0.000    0.000    0.000 request.py:757(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:799(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:863(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.001    0.001 request.py:873(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:942(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:954(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:974(AbstractDigestAuthHandler)
        2    0.000    0.000    0.106    0.053 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:11(ContentNotRenderedError)
        1    0.000    0.000    0.000    0.000 response.py:15(SimpleTemplateResponse)
        1    0.000    0.000    0.000    0.000 response.py:190(TemplateResponse)
        1    0.000    0.000    0.000    0.000 response.py:330(HttpResponse)
        1    0.000    0.000    0.000    0.000 response.py:389(StreamingHttpResponse)
        1    0.000    0.000    0.000    0.000 response.py:432(FileResponse)
        1    0.000    0.000    0.000    0.000 response.py:450(HttpResponseRedirectBase)
        1    0.000    0.000    0.000    0.000 response.py:463(HttpResponseRedirect)
        1    0.000    0.000    0.000    0.000 response.py:467(HttpResponsePermanentRedirect)
        1    0.000    0.000    0.000    0.000 response.py:471(HttpResponseNotModified)
        1    0.000    0.000    0.000    0.000 response.py:485(HttpResponseBadRequest)
        1    0.000    0.000    0.000    0.000 response.py:489(HttpResponseNotFound)
        1    0.000    0.000    0.000    0.000 response.py:493(HttpResponseForbidden)
        1    0.000    0.000    0.000    0.000 response.py:497(HttpResponseNotAllowed)
        1    0.000    0.000    0.000    0.000 response.py:505(HttpResponseGone)
        1    0.000    0.000    0.000    0.000 response.py:509(HttpResponseServerError)
        1    0.000    0.000    0.000    0.000 response.py:513(Http404)
        1    0.000    0.000    0.000    0.000 response.py:517(JsonResponse)
        1    0.000    0.000    0.000    0.000 response.py:58(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
        1    0.000    0.000    0.000    0.000 response.py:73(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:83(addinfourl)
        1    0.000    0.000    0.000    0.000 response.py:9(addbase)
